Student.id,GPA,Achievement,Organization,Recommendation,Work.experience,Status
000536,3.49,0,TRUE,FALSE,FALSE,n
000537,3.65,3,TRUE,TRUE,FALSE,y
000538,3.93,1,TRUE,TRUE,TRUE,y
000539,3.94,4,FALSE,TRUE,FALSE,y
000540,3.58,0,FALSE,FALSE,TRUE,n
000541,3.84,2,TRUE,TRUE,FALSE,y
000542,3.62,1,TRUE,FALSE,FALSE,n
000543,3.82,1,TRUE,TRUE,FALSE,y
000544,3.69,3,TRUE,TRUE,FALSE,y
000545,3.58,0,TRUE,FALSE,FALSE,n
000546,3.52,1,FALSE,TRUE,FALSE,n
000547,3.33,1,FALSE,TRUE,TRUE,n
000548,3.45,0,FALSE,TRUE,FALSE,n
000549,3.98,4,TRUE,TRUE,TRUE,y
000550,3.41,1,TRUE,TRUE,TRUE,n
000551,3.68,5,FALSE,TRUE,FALSE,y
000552,3.87,4,TRUE,TRUE,TRUE,y
000553,3.34,0,FALSE,FALSE,FALSE,n
000554,3.74,5,FALSE,TRUE,TRUE,y
000555,3.31,0,FALSE,TRUE,FALSE,n
000556,3.56,0,FALSE,TRUE,FALSE,n
000557,3.46,0,FALSE,FALSE,FALSE,n
000558,3.68,2,FALSE,TRUE,FALSE,y
000559,3.52,0,FALSE,FALSE,FALSE,n
000560,3.64,1,FALSE,FALSE,FALSE,n
000561,3.72,1,FALSE,TRUE,TRUE,y
000562,3.48,0,TRUE,FALSE,TRUE,n
000563,3.96,2,FALSE,TRUE,TRUE,y
000564,3.54,0,TRUE,TRUE,FALSE,n
000565,3.53,0,TRUE,FALSE,TRUE,n
000566,3.61,1,FALSE,TRUE,TRUE,n
000567,3.75,4,FALSE,TRUE,FALSE,y
000568,3.74,3,FALSE,TRUE,FALSE,y
000569,3.92,5,FALSE,FALSE,FALSE,y
000570,3.53,1,FALSE,TRUE,TRUE,n
000571,3.6,1,TRUE,FALSE,FALSE,n
000572,3.84,5,TRUE,TRUE,TRUE,y
000573,3.48,0,TRUE,FALSE,FALSE,n
000574,3.51,0,FALSE,FALSE,FALSE,n
000575,3.47,1,FALSE,FALSE,TRUE,n
000576,3.53,1,FALSE,FALSE,TRUE,n
000577,3.59,1,FALSE,FALSE,TRUE,n
000578,3.37,0,FALSE,TRUE,TRUE,n
000579,3.68,3,TRUE,TRUE,TRUE,y
000580,3.41,1,FALSE,TRUE,FALSE,n
000581,3.67,4,FALSE,FALSE,TRUE,y
000582,3.4,0,TRUE,TRUE,TRUE,n
000583,3.32,0,FALSE,FALSE,FALSE,n
000584,3.74,5,FALSE,TRUE,FALSE,y
000585,3.88,2,TRUE,TRUE,TRUE,y
000586,3.62,1,TRUE,FALSE,FALSE,n
000587,3.62,0,TRUE,FALSE,TRUE,n
000588,3.87,5,FALSE,TRUE,FALSE,y
000589,3.31,1,FALSE,FALSE,TRUE,n
000590,3.92,5,FALSE,TRUE,FALSE,y
000591,3.39,0,FALSE,TRUE,TRUE,n
000592,3.68,2,FALSE,TRUE,TRUE,y
000593,3.47,1,FALSE,FALSE,TRUE,n
000594,3.47,1,TRUE,FALSE,TRUE,n
000595,3.98,3,TRUE,TRUE,TRUE,y
000596,3.44,0,FALSE,FALSE,FALSE,n
000597,3.59,0,TRUE,FALSE,TRUE,n
000598,3.42,0,FALSE,FALSE,TRUE,n
000599,3.47,0,TRUE,FALSE,TRUE,n
000600,3.57,1,TRUE,FALSE,TRUE,n
000601,3.91,1,FALSE,TRUE,FALSE,y
000602,3.46,1,TRUE,TRUE,TRUE,n
000603,3.54,1,FALSE,FALSE,FALSE,n
000604,3.43,1,FALSE,FALSE,TRUE,n
000605,3.86,2,TRUE,TRUE,TRUE,y
000606,3.88,1,FALSE,TRUE,TRUE,y
000607,3.96,5,FALSE,FALSE,TRUE,y
000608,3.87,4,FALSE,TRUE,FALSE,y
000609,3.95,5,TRUE,TRUE,FALSE,y
000610,3.67,1,FALSE,TRUE,FALSE,y
000611,3.35,0,TRUE,FALSE,TRUE,n
000612,3.84,5,TRUE,TRUE,FALSE,y
000613,3.33,0,TRUE,FALSE,FALSE,n
000614,3.45,1,TRUE,FALSE,TRUE,n
000615,3.45,1,TRUE,TRUE,TRUE,n
000616,3.95,3,FALSE,TRUE,TRUE,y
000617,3.72,5,FALSE,TRUE,TRUE,y
000618,3.86,3,TRUE,TRUE,TRUE,y
000619,3.68,2,FALSE,TRUE,TRUE,y
000620,3.5,0,TRUE,FALSE,FALSE,n
000621,3.57,1,FALSE,TRUE,TRUE,n
000622,3.56,1,FALSE,FALSE,TRUE,n
000623,3.7,3,TRUE,TRUE,FALSE,y
000624,3.56,0,TRUE,TRUE,TRUE,n
000625,3.68,5,FALSE,TRUE,TRUE,y
000626,3.54,1,TRUE,FALSE,FALSE,n
000627,3.89,5,FALSE,TRUE,FALSE,y
000628,3.39,0,TRUE,FALSE,TRUE,n
000629,3.61,1,TRUE,FALSE,FALSE,n
000630,3.75,1,TRUE,TRUE,FALSE,y
000631,3.56,0,TRUE,FALSE,TRUE,n
000632,3.81,3,FALSE,TRUE,FALSE,y
000633,3.52,0,TRUE,FALSE,FALSE,n
000634,3.47,1,TRUE,FALSE,FALSE,n
000635,3.49,0,TRUE,FALSE,FALSE,n
000636,3.33,1,TRUE,FALSE,FALSE,n
000637,3.56,1,FALSE,TRUE,TRUE,n
000638,3.87,1,TRUE,TRUE,FALSE,y
000639,3.64,1,FALSE,FALSE,TRUE,n
000640,3.64,0,FALSE,FALSE,FALSE,n
000641,3.54,1,TRUE,FALSE,TRUE,n
000642,3.5,1,TRUE,FALSE,FALSE,n
000643,3.93,3,FALSE,TRUE,TRUE,y
000644,3.53,1,FALSE,FALSE,TRUE,n
000645,3.32,0,TRUE,FALSE,TRUE,n
000646,3.68,3,TRUE,TRUE,FALSE,y
000647,3.48,0,TRUE,FALSE,FALSE,n
000648,3.86,5,FALSE,TRUE,FALSE,y
000649,3.51,0,FALSE,FALSE,FALSE,n
000650,3.76,4,FALSE,TRUE,FALSE,y
000651,3.45,0,FALSE,TRUE,FALSE,n
000652,3.78,3,TRUE,TRUE,TRUE,y
000653,3.31,1,TRUE,FALSE,FALSE,n
000654,3.63,1,FALSE,TRUE,FALSE,n
000655,3.6,0,TRUE,FALSE,FALSE,n
000656,3.47,1,TRUE,FALSE,FALSE,n
000657,3.31,1,TRUE,TRUE,FALSE,n
000658,3.39,1,FALSE,FALSE,FALSE,n
000659,3.82,2,TRUE,TRUE,FALSE,y
000660,3.85,3,TRUE,TRUE,FALSE,y
000661,3.76,4,TRUE,TRUE,FALSE,y
000662,3.39,0,FALSE,TRUE,FALSE,n
000663,3.94,2,TRUE,TRUE,FALSE,y
000664,3.64,0,TRUE,FALSE,TRUE,n
000665,3.9,2,TRUE,TRUE,TRUE,y
000666,3.63,0,TRUE,FALSE,TRUE,n
000667,3.61,1,FALSE,FALSE,TRUE,n
000668,3.84,2,FALSE,TRUE,TRUE,y
000669,3.58,1,TRUE,FALSE,TRUE,n
000670,3.79,3,TRUE,TRUE,FALSE,y
000671,3.4,1,FALSE,TRUE,FALSE,n
000672,3.87,3,TRUE,TRUE,FALSE,y
000673,3.8,5,TRUE,TRUE,FALSE,y
000674,3.8,3,FALSE,FALSE,TRUE,y
000675,3.77,4,TRUE,TRUE,FALSE,y
000676,3.91,4,FALSE,TRUE,FALSE,y
000677,3.61,1,TRUE,FALSE,TRUE,n
000678,3.43,0,TRUE,FALSE,TRUE,n
000679,3.9,5,TRUE,TRUE,FALSE,y
000680,3.33,0,TRUE,FALSE,FALSE,n
000681,3.4,1,FALSE,FALSE,FALSE,n
000682,3.62,1,TRUE,TRUE,FALSE,n
000683,3.55,1,TRUE,FALSE,FALSE,n
000684,3.77,1,FALSE,TRUE,FALSE,y
000685,3.67,5,FALSE,FALSE,FALSE,y
000686,3.58,0,TRUE,TRUE,TRUE,n
000687,3.95,3,TRUE,TRUE,TRUE,y
000688,3.78,2,FALSE,TRUE,TRUE,y
000689,3.98,4,TRUE,TRUE,FALSE,y
000690,3.73,1,FALSE,TRUE,TRUE,y
000691,3.36,0,TRUE,FALSE,TRUE,n
000692,3.64,0,FALSE,FALSE,TRUE,n
000693,3.47,1,TRUE,FALSE,TRUE,n
000694,3.62,0,FALSE,TRUE,TRUE,n
000695,3.73,3,FALSE,TRUE,TRUE,y
000696,3.3,0,TRUE,FALSE,TRUE,n
000697,3.97,1,TRUE,TRUE,FALSE,y
000698,3.45,1,TRUE,TRUE,TRUE,n
000699,3.32,0,TRUE,FALSE,FALSE,n
000700,3.71,2,FALSE,TRUE,FALSE,y
000701,3.32,1,TRUE,FALSE,FALSE,n
000702,3.98,4,TRUE,TRUE,FALSE,y
000703,3.84,5,TRUE,TRUE,TRUE,y
000704,3.77,2,FALSE,TRUE,TRUE,y
000705,3.31,1,FALSE,FALSE,TRUE,n
000706,3.72,5,FALSE,TRUE,TRUE,y
000707,3.45,0,FALSE,TRUE,FALSE,n
000708,3.6,1,FALSE,FALSE,TRUE,n
000709,3.7,2,TRUE,TRUE,FALSE,y
000710,3.85,4,TRUE,TRUE,FALSE,y
000711,3.39,1,TRUE,FALSE,FALSE,n
000712,3.63,1,TRUE,FALSE,TRUE,n
000713,3.59,0,FALSE,FALSE,TRUE,n
000714,3.97,2,FALSE,TRUE,TRUE,y
000715,3.56,0,FALSE,FALSE,FALSE,n
000716,3.36,0,FALSE,FALSE,TRUE,n
000717,3.48,0,TRUE,FALSE,TRUE,n
000718,3.6,1,TRUE,FALSE,TRUE,n
000719,3.42,1,FALSE,TRUE,TRUE,n
000720,3.5,0,FALSE,TRUE,FALSE,n
000721,3.55,0,TRUE,FALSE,FALSE,n
000722,3.6,1,TRUE,FALSE,TRUE,n
000723,3.65,1,FALSE,TRUE,TRUE,y
000724,3.71,3,FALSE,TRUE,TRUE,y
000725,3.53,0,FALSE,FALSE,TRUE,n
000726,3.83,3,TRUE,TRUE,FALSE,y
000727,3.3,1,FALSE,TRUE,TRUE,n
000728,3.5,0,TRUE,FALSE,FALSE,n
000729,3.7,2,FALSE,TRUE,TRUE,y
000730,3.48,1,FALSE,FALSE,FALSE,n
000731,3.94,1,TRUE,TRUE,FALSE,y
000732,3.42,0,TRUE,TRUE,FALSE,n
000733,3.34,1,TRUE,TRUE,FALSE,n
000734,3.62,0,TRUE,TRUE,FALSE,n
000735,3.8,5,FALSE,TRUE,FALSE,y
000736,3.43,1,TRUE,TRUE,FALSE,n
000737,3.79,2,TRUE,TRUE,TRUE,y
000738,3.97,5,TRUE,TRUE,FALSE,y
000739,3.37,0,FALSE,FALSE,TRUE,n
000740,3.85,3,TRUE,TRUE,FALSE,y
000741,3.32,0,FALSE,FALSE,FALSE,n
000742,3.65,0,TRUE,FALSE,TRUE,n
000743,3.61,1,TRUE,FALSE,FALSE,n
000744,3.68,2,FALSE,TRUE,FALSE,y
000745,3.4,0,FALSE,FALSE,FALSE,n
000746,3.7,2,TRUE,TRUE,TRUE,y
000747,3.33,0,FALSE,FALSE,FALSE,n
000748,3.47,1,FALSE,TRUE,TRUE,n
000749,3.3,1,FALSE,TRUE,TRUE,n
000750,3.31,0,TRUE,FALSE,TRUE,n
000751,3.95,1,FALSE,TRUE,TRUE,y
000752,3.82,5,TRUE,TRUE,FALSE,y
000753,3.67,4,TRUE,TRUE,TRUE,y
000754,3.95,3,TRUE,TRUE,FALSE,y
000755,3.91,1,FALSE,TRUE,FALSE,y
000756,3.94,5,TRUE,TRUE,FALSE,y
000757,3.48,1,TRUE,FALSE,FALSE,n
000758,3.8,2,FALSE,TRUE,TRUE,y
000759,3.63,0,TRUE,FALSE,TRUE,n
000760,3.71,4,FALSE,TRUE,FALSE,y
000761,3.41,1,TRUE,FALSE,TRUE,n
000762,3.84,4,TRUE,TRUE,TRUE,y
000763,3.38,0,TRUE,TRUE,FALSE,n
000764,3.81,4,TRUE,FALSE,FALSE,y
000765,3.42,0,TRUE,FALSE,TRUE,n
000766,3.79,1,FALSE,TRUE,TRUE,y
000767,3.52,1,TRUE,FALSE,FALSE,n
000768,3.38,1,TRUE,FALSE,TRUE,n
000769,3.76,5,TRUE,TRUE,TRUE,y
000770,3.89,3,TRUE,TRUE,TRUE,y
000771,3.88,4,FALSE,FALSE,TRUE,y
000772,3.75,5,TRUE,TRUE,TRUE,y
000773,3.51,0,FALSE,TRUE,FALSE,n
000774,3.49,1,FALSE,TRUE,FALSE,n
000775,3.84,3,TRUE,TRUE,FALSE,y
000776,3.92,4,FALSE,TRUE,FALSE,y
000777,3.51,1,TRUE,FALSE,TRUE,n
000778,3.91,4,FALSE,TRUE,TRUE,y
000779,3.88,5,TRUE,TRUE,FALSE,y
000780,3.93,2,FALSE,TRUE,TRUE,y
000781,3.49,0,FALSE,FALSE,FALSE,n
000782,3.34,0,TRUE,FALSE,TRUE,n
000783,3.35,1,TRUE,TRUE,TRUE,n
000784,3.79,4,TRUE,TRUE,FALSE,y
000785,3.34,1,TRUE,FALSE,TRUE,n
000786,3.78,4,TRUE,FALSE,FALSE,y
000787,3.46,1,FALSE,FALSE,TRUE,n
000788,3.92,2,FALSE,TRUE,TRUE,y
000789,3.87,3,TRUE,TRUE,FALSE,y
000790,3.84,3,FALSE,TRUE,FALSE,y
000791,3.89,2,FALSE,TRUE,FALSE,y
000792,3.78,3,FALSE,TRUE,TRUE,y
000793,3.5,0,FALSE,FALSE,FALSE,n
000794,3.88,1,TRUE,TRUE,FALSE,y
000795,3.92,4,TRUE,TRUE,FALSE,y
000796,3.41,0,TRUE,FALSE,TRUE,n
000797,3.48,0,TRUE,FALSE,FALSE,n
000798,3.74,2,TRUE,TRUE,TRUE,y
000799,3.79,3,TRUE,TRUE,FALSE,y
000800,3.6,0,TRUE,TRUE,TRUE,n
000801,3.45,0,TRUE,FALSE,TRUE,n
000802,3.85,3,FALSE,TRUE,FALSE,y
000803,3.69,5,TRUE,TRUE,TRUE,y
000804,3.83,3,TRUE,TRUE,FALSE,y
000805,3.35,1,TRUE,FALSE,FALSE,n
000806,3.37,1,TRUE,TRUE,FALSE,n
000807,3.45,1,TRUE,FALSE,TRUE,n
000808,3.82,4,TRUE,TRUE,FALSE,y
000809,3.81,1,TRUE,TRUE,TRUE,y
000810,3.89,3,TRUE,TRUE,FALSE,y
000811,3.64,0,FALSE,FALSE,FALSE,n
000812,3.65,0,FALSE,FALSE,TRUE,n
000813,3.9,4,TRUE,TRUE,TRUE,y
000814,3.98,5,FALSE,TRUE,TRUE,y
000815,3.34,0,FALSE,FALSE,TRUE,n
000816,3.44,1,TRUE,FALSE,TRUE,n
000817,3.97,2,FALSE,TRUE,TRUE,y
000818,3.57,0,TRUE,TRUE,FALSE,n
000819,3.51,1,FALSE,FALSE,FALSE,n
000820,3.48,1,TRUE,FALSE,TRUE,n
000821,3.46,1,TRUE,TRUE,FALSE,n
000822,3.51,0,TRUE,FALSE,TRUE,n
000823,3.39,0,TRUE,TRUE,FALSE,n
000824,3.61,0,FALSE,FALSE,FALSE,n
000825,3.69,1,TRUE,TRUE,TRUE,y
000826,3.89,4,TRUE,FALSE,TRUE,y
000827,3.62,1,FALSE,FALSE,TRUE,n
000828,3.72,5,TRUE,TRUE,FALSE,y
000829,3.59,0,FALSE,FALSE,TRUE,n
000830,3.57,0,FALSE,FALSE,FALSE,n
000831,3.57,0,TRUE,FALSE,FALSE,n
000832,3.77,3,TRUE,TRUE,TRUE,y
000833,3.35,0,TRUE,FALSE,TRUE,n
000834,3.37,1,TRUE,FALSE,TRUE,n
000835,3.45,0,TRUE,FALSE,FALSE,n
000836,3.46,0,TRUE,FALSE,FALSE,n
000837,3.5,0,FALSE,FALSE,TRUE,n
000838,3.37,0,FALSE,FALSE,FALSE,n
000839,3.54,0,FALSE,TRUE,FALSE,n
000840,3.85,3,FALSE,TRUE,TRUE,y
000841,3.45,0,TRUE,TRUE,FALSE,n
000842,3.62,0,TRUE,FALSE,FALSE,n
000843,3.81,4,FALSE,TRUE,FALSE,y
000844,3.8,4,FALSE,TRUE,TRUE,y
000845,3.98,2,TRUE,TRUE,FALSE,y
000846,3.81,5,FALSE,TRUE,TRUE,y
000847,3.85,5,FALSE,TRUE,TRUE,y
000848,3.48,0,FALSE,FALSE,TRUE,n
000849,3.68,4,FALSE,TRUE,TRUE,y
000850,3.46,1,FALSE,FALSE,TRUE,n
000851,3.63,1,FALSE,FALSE,TRUE,n
000852,3.65,1,TRUE,TRUE,FALSE,n
000853,3.92,1,TRUE,TRUE,TRUE,y
000854,3.72,5,TRUE,TRUE,FALSE,y
000855,3.38,0,FALSE,FALSE,TRUE,n
000856,3.7,1,FALSE,TRUE,TRUE,y
000857,3.53,1,FALSE,FALSE,TRUE,n
000858,3.53,1,FALSE,TRUE,TRUE,n
000859,3.4,1,FALSE,TRUE,TRUE,n
000860,3.66,1,FALSE,TRUE,TRUE,y
000861,3.64,1,TRUE,FALSE,FALSE,n
000862,3.9,3,TRUE,TRUE,TRUE,y
000863,3.37,0,TRUE,FALSE,FALSE,n
000864,3.34,1,FALSE,FALSE,TRUE,n
000865,3.64,1,TRUE,TRUE,FALSE,n
000866,3.63,1,TRUE,FALSE,TRUE,n
000867,3.63,0,FALSE,FALSE,TRUE,n
000868,3.5,1,FALSE,TRUE,TRUE,n
000869,3.59,0,TRUE,FALSE,FALSE,n
000870,3.5,1,TRUE,FALSE,TRUE,n
000871,3.79,2,TRUE,TRUE,TRUE,y
000872,3.35,0,FALSE,FALSE,TRUE,n
000873,3.68,1,FALSE,TRUE,FALSE,y
000874,3.56,0,TRUE,FALSE,TRUE,n
000875,3.35,1,TRUE,FALSE,FALSE,n
000876,3.44,1,TRUE,FALSE,FALSE,n
000877,3.89,5,TRUE,TRUE,TRUE,y
000878,3.91,4,FALSE,TRUE,TRUE,y
000879,3.98,5,FALSE,TRUE,FALSE,y
000880,3.76,4,FALSE,TRUE,TRUE,y
000881,3.32,0,TRUE,FALSE,FALSE,n
000882,3.62,1,FALSE,FALSE,TRUE,n
000883,3.44,0,TRUE,FALSE,TRUE,n
000884,3.45,0,FALSE,FALSE,TRUE,n
000885,3.43,1,FALSE,FALSE,FALSE,n
000886,3.41,0,TRUE,FALSE,TRUE,n
000887,3.95,4,TRUE,TRUE,FALSE,y
000888,3.32,1,TRUE,TRUE,FALSE,n
000889,3.56,0,TRUE,FALSE,FALSE,n
000890,3.34,0,FALSE,TRUE,FALSE,n
000891,3.4,0,FALSE,FALSE,FALSE,n
000892,3.63,0,TRUE,FALSE,FALSE,n
000893,3.64,1,TRUE,FALSE,FALSE,n
000894,3.95,5,FALSE,TRUE,FALSE,y
000895,3.99,3,TRUE,TRUE,TRUE,y
000896,3.91,4,TRUE,TRUE,FALSE,y
000897,3.51,0,TRUE,FALSE,TRUE,n
000898,3.84,2,TRUE,FALSE,TRUE,y
000899,3.71,3,FALSE,TRUE,FALSE,y
000900,3.78,2,TRUE,TRUE,TRUE,y
000901,3.57,1,TRUE,TRUE,FALSE,n
000902,3.55,1,TRUE,FALSE,TRUE,n
000903,3.96,3,FALSE,TRUE,FALSE,y
000904,3.34,1,TRUE,FALSE,FALSE,n
000905,3.42,0,TRUE,FALSE,TRUE,n
000906,3.83,3,TRUE,TRUE,TRUE,y
000907,3.32,0,FALSE,FALSE,TRUE,n
000908,3.35,1,FALSE,FALSE,TRUE,n
000909,3.84,5,TRUE,TRUE,FALSE,y
000910,3.54,1,TRUE,FALSE,FALSE,n
000911,3.34,0,TRUE,FALSE,TRUE,n
000912,3.39,0,FALSE,FALSE,FALSE,n
000913,3.38,1,TRUE,TRUE,TRUE,n
000914,3.54,0,FALSE,FALSE,TRUE,n
000915,3.73,5,FALSE,TRUE,TRUE,y
000916,3.63,0,TRUE,FALSE,FALSE,n
000917,3.89,5,TRUE,TRUE,TRUE,y
000918,3.44,0,FALSE,FALSE,FALSE,n
000919,4,4,TRUE,TRUE,TRUE,y
000920,3.39,1,FALSE,FALSE,FALSE,n
000921,3.93,4,FALSE,TRUE,FALSE,y
000922,3.32,1,TRUE,FALSE,FALSE,n
000923,3.97,1,TRUE,TRUE,FALSE,y
000924,3.49,0,FALSE,TRUE,FALSE,n
000925,3.33,0,FALSE,TRUE,TRUE,n
000926,3.36,0,FALSE,TRUE,FALSE,n
000927,3.94,1,TRUE,TRUE,TRUE,y
000928,3.56,1,TRUE,FALSE,TRUE,n
000929,3.7,2,TRUE,TRUE,FALSE,y
000930,3.47,1,TRUE,FALSE,TRUE,n
000931,3.38,0,TRUE,FALSE,TRUE,n
000932,3.46,1,TRUE,FALSE,TRUE,n
000933,3.52,0,TRUE,FALSE,TRUE,n
000934,3.34,1,TRUE,FALSE,FALSE,n
000935,3.31,0,TRUE,FALSE,FALSE,n
000936,3.86,3,FALSE,TRUE,FALSE,y
000937,3.51,1,FALSE,FALSE,TRUE,n
000938,3.51,0,FALSE,TRUE,FALSE,n
000939,3.75,5,TRUE,TRUE,FALSE,y
000940,3.95,1,FALSE,TRUE,TRUE,y
000941,3.96,5,TRUE,TRUE,TRUE,y
000942,3.44,0,TRUE,FALSE,FALSE,n
000943,3.53,0,FALSE,FALSE,FALSE,n
000944,3.54,1,FALSE,FALSE,FALSE,n
000945,3.72,1,TRUE,TRUE,FALSE,y
000946,3.85,2,TRUE,TRUE,TRUE,y
000947,3.74,2,TRUE,TRUE,FALSE,y
000948,3.81,3,TRUE,TRUE,TRUE,y
000949,3.69,5,FALSE,TRUE,FALSE,y
000950,3.31,0,FALSE,TRUE,TRUE,n
000951,3.97,1,FALSE,TRUE,TRUE,y
000952,3.74,4,FALSE,TRUE,FALSE,y
000953,3.41,1,TRUE,FALSE,TRUE,n
000954,3.39,0,FALSE,FALSE,FALSE,n
000955,3.56,1,TRUE,FALSE,FALSE,n
000956,3.59,0,FALSE,FALSE,TRUE,n
000957,3.95,3,FALSE,TRUE,FALSE,y
000958,3.36,0,TRUE,FALSE,FALSE,n
000959,3.95,4,TRUE,TRUE,FALSE,y
000960,3.54,1,FALSE,FALSE,TRUE,n
000961,3.91,2,TRUE,TRUE,FALSE,y
000962,3.98,1,TRUE,TRUE,TRUE,y
000963,3.68,2,FALSE,TRUE,TRUE,y
000964,3.57,0,FALSE,FALSE,FALSE,n
000965,3.53,1,TRUE,FALSE,FALSE,n
000966,3.55,1,TRUE,FALSE,TRUE,n
000967,3.52,1,TRUE,FALSE,FALSE,n
000968,3.5,0,FALSE,FALSE,TRUE,n
000969,3.84,4,FALSE,TRUE,FALSE,y
000970,3.82,5,TRUE,TRUE,TRUE,y
000971,3.38,1,TRUE,FALSE,TRUE,n
000972,3.31,0,FALSE,FALSE,FALSE,n
000973,3.91,5,FALSE,TRUE,TRUE,y
000974,3.94,3,FALSE,TRUE,TRUE,y
000975,3.31,0,TRUE,FALSE,FALSE,n
000976,3.5,1,TRUE,FALSE,FALSE,n
000977,3.83,2,TRUE,TRUE,FALSE,y
000978,3.86,4,FALSE,TRUE,TRUE,y
000979,3.79,2,TRUE,TRUE,FALSE,y
000980,3.53,1,TRUE,FALSE,FALSE,n
000981,3.64,1,FALSE,FALSE,TRUE,n
000982,3.34,1,FALSE,TRUE,FALSE,n
000983,3.62,0,TRUE,FALSE,FALSE,n
000984,3.36,1,TRUE,TRUE,TRUE,n
000985,3.42,0,FALSE,FALSE,TRUE,n
000986,3.77,5,TRUE,TRUE,TRUE,y
000987,3.81,1,FALSE,TRUE,FALSE,y
000988,3.54,0,FALSE,FALSE,FALSE,n
000989,3.38,1,FALSE,FALSE,TRUE,n
000990,3.62,1,FALSE,TRUE,FALSE,n
000991,3.31,0,TRUE,TRUE,TRUE,n
000992,3.52,0,FALSE,FALSE,FALSE,n
000993,3.73,2,TRUE,TRUE,FALSE,y
000994,3.76,2,FALSE,TRUE,TRUE,y
000995,3.64,1,FALSE,FALSE,FALSE,n
000996,3.82,1,FALSE,TRUE,TRUE,y
000997,3.33,1,FALSE,TRUE,FALSE,n
000998,3.35,1,TRUE,FALSE,FALSE,n
000999,3.79,1,TRUE,TRUE,TRUE,y
001000,3.74,1,FALSE,TRUE,FALSE,y
001001,3.75,1,FALSE,TRUE,TRUE,y
001002,3.49,1,FALSE,FALSE,FALSE,n
001003,3.53,1,FALSE,FALSE,TRUE,n
001004,3.33,1,TRUE,FALSE,TRUE,n
001005,3.57,0,TRUE,TRUE,TRUE,n
001006,3.69,2,TRUE,TRUE,FALSE,y
001007,3.86,1,FALSE,TRUE,TRUE,y
001008,3.45,1,TRUE,FALSE,FALSE,n
001009,3.39,0,TRUE,FALSE,FALSE,n
001010,3.7,2,FALSE,FALSE,FALSE,y
001011,3.55,0,TRUE,FALSE,FALSE,n
001012,3.5,1,TRUE,FALSE,TRUE,n
001013,3.65,1,FALSE,TRUE,FALSE,y
001014,3.37,0,FALSE,TRUE,TRUE,n
001015,3.6,1,TRUE,FALSE,TRUE,n
001016,3.74,1,FALSE,TRUE,FALSE,y
001017,3.63,0,TRUE,FALSE,TRUE,n
001018,3.52,1,FALSE,FALSE,TRUE,n
001019,3.32,1,FALSE,FALSE,FALSE,n
001020,3.98,1,FALSE,TRUE,FALSE,y
001021,3.45,0,FALSE,FALSE,TRUE,n
001022,3.38,1,FALSE,TRUE,FALSE,n
001023,3.33,1,FALSE,TRUE,FALSE,n
001024,3.5,0,FALSE,FALSE,TRUE,n
001025,3.75,1,FALSE,TRUE,FALSE,y
001026,3.58,0,FALSE,FALSE,TRUE,n
001027,3.36,1,FALSE,FALSE,FALSE,n
001028,3.34,1,FALSE,FALSE,FALSE,n
001029,3.36,1,FALSE,FALSE,TRUE,n
001030,3.41,1,FALSE,FALSE,FALSE,n
001031,3.32,0,FALSE,FALSE,TRUE,n
001032,3.57,0,TRUE,FALSE,FALSE,n
001033,3.76,2,FALSE,TRUE,TRUE,y
001034,3.47,1,TRUE,TRUE,FALSE,n
001035,3.32,0,TRUE,FALSE,FALSE,n
001036,3.33,1,TRUE,TRUE,FALSE,n
001037,3.76,4,FALSE,TRUE,FALSE,y
001038,3.3,0,FALSE,FALSE,FALSE,n
001039,3.87,3,FALSE,TRUE,FALSE,y
001040,3.51,1,TRUE,TRUE,FALSE,n
001041,3.81,5,TRUE,TRUE,FALSE,y
001042,3.39,1,TRUE,FALSE,TRUE,n
001043,3.99,2,TRUE,TRUE,TRUE,y
001044,3.52,1,TRUE,FALSE,TRUE,n
001045,3.31,1,FALSE,FALSE,FALSE,n
001046,3.66,5,FALSE,TRUE,FALSE,y
001047,3.94,1,TRUE,TRUE,FALSE,y
001048,3.67,1,TRUE,TRUE,TRUE,y
001049,3.46,0,TRUE,TRUE,TRUE,n
001050,3.96,5,TRUE,TRUE,FALSE,y
001051,3.52,0,TRUE,TRUE,FALSE,n
001052,3.81,3,FALSE,TRUE,FALSE,y
001053,3.47,1,TRUE,FALSE,FALSE,n
001054,3.62,0,TRUE,FALSE,FALSE,n
001055,3.49,1,TRUE,FALSE,TRUE,n
001056,3.64,1,FALSE,FALSE,TRUE,n
001057,3.6,1,TRUE,FALSE,TRUE,n
001058,3.9,3,FALSE,TRUE,TRUE,y
001059,3.63,1,TRUE,FALSE,TRUE,n
001060,3.49,1,FALSE,FALSE,FALSE,n
001061,3.82,3,TRUE,TRUE,TRUE,y
001062,3.37,0,TRUE,FALSE,FALSE,n
001063,3.46,0,TRUE,FALSE,TRUE,n
001064,3.55,0,TRUE,TRUE,FALSE,n
001065,3.31,0,TRUE,TRUE,FALSE,n
001066,3.77,2,TRUE,TRUE,FALSE,y
001067,3.79,4,TRUE,TRUE,FALSE,y
001068,3.91,4,FALSE,TRUE,TRUE,y
001069,3.6,0,TRUE,FALSE,FALSE,n
001070,3.59,1,TRUE,FALSE,FALSE,n
001071,3.52,0,FALSE,FALSE,FALSE,n
001072,3.66,4,TRUE,FALSE,TRUE,y
